,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,17.132748,-13.171274185180664,False,,,,,,,,,,,,,,,
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.4408063,-1.7524797916412354,False,,,,,,,,,,,,,,,
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,2.6945152,-1.3887748718261719,False,,,,,,,,,,,,,,,
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.4568229,-2.911278247833252,False,,,,,,,,,,,,,,,
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.7311025,-0.1759800910949707,False,,,,,,,,,,,,,,,
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,0.95679575,-1.125441074371338,False,,,,,,,,,,,,,,,
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.14477588,-1.0920112133026123,False,,,,,,,,,,,,,,,
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,6.3225083,-3.008902072906494,False,,,,,,,,,,,,,,,
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.17103632,-0.2439669370651245,False,,,,,,,,,,,,,,,
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,3.6006927,-1.3906745910644531,False,,,,,,,,,,,,,,,
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.1748172,0.17653542757034302,True,0.6702846141625006,1.5784948341251075,0.27035222482292015,12.293255575828319,0.10412778664380312,0.11131711304187775,0.5051229596138,0.28150361122893114,0.0,0.0,0.4483612901362668,0.3094438086599063,2.2116729545182197,0.7061544162821541,2.7378062575451447
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.34045035,-0.673978328704834,False,,,,,,,,,,,,,,,
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,3.5476344,0.5261554718017578,True,0.08017689102001488,0.06575154764747651,0.1962319314289082,12.285371221325567,5.304055392742157,0.4160228967666626,0.09287995845079422,0.15646240303332076,0.0,0.0,0.4370040126264818,1.4161165026556122,0.2985635828066232,1.8257187073095351,3.3954614279436846
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.6244338,0.8642240762710571,True,0.30881299001143797,0.3444976837574133,0.45744325749339937,5.680640854096348,0.8907818511128426,0.29820284247398376,0.15817660093307495,0.5183111180907863,0.0,0.0,0.36524900326616355,0.771723144533934,0.4471972961749495,0.19851066552378718,1.5397284927829662
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.53383964,0.04897946119308472,True,0.002656445213629007,0.21159723148956525,0.33107556775121977,6.2186312673644855,4.913379971981049,0.004221823997795582,0.0012759868986904621,0.08014657461948044,0.0,0.0,6.18201198391608e-11,0.014722602503700607,0.005753160426232579,1.1761651356165852,1.5238349946429246
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.30818105,-0.43187057971954346,False,,,,,,,,,,,,,,,
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.053225324,-2.7626888751983643,False,,,,,,,,,,,,,,,
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,2.5611274,0.3324838876724243,True,0.08663686179406688,0.05204904351319601,0.25735254662390394,17.37184165510934,9.44935166835785,0.5978323817253113,0.0980638936161995,0.1923050299561086,0.0,0.0,0.29306497691292677,2.3667584495866776,0.29077399987727404,1.3693879914667906,3.005994659187097
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,0.96949077,-0.5731971263885498,False,,,,,,,,,,,,,,,
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.8226886,-0.5557836294174194,False,,,,,,,,,,,,,,,
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.6594273,-0.4199711084365845,False,,,,,,,,,,,,,,,
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.18178223,-0.7211588621139526,False,,,,,,,,,,,,,,,
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.44700098,-0.3019134998321533,False,,,,,,,,,,,,,,,
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.015933547,-0.31231820583343506,False,,,,,,,,,,,,,,,
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.08262933,-5.921440124511719,False,,,,,,,,,,,,,,,
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.162031,-0.43053996562957764,False,,,,,,,,,,,,,,,
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,4.7961054,-0.44255244731903076,False,,,,,,,,,,,,,,,
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.93064207,-0.5606547594070435,False,,,,,,,,,,,,,,,
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.09777022,-0.11433768272399902,False,,,,,,,,,,,,,,,
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.5765257,-1.6245033740997314,False,,,,,,,,,,,,,,,
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,12.079562,-3.1918601989746094,False,,,,,,,,,,,,,,,
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,2.1022193,-0.9308301210403442,False,,,,,,,,,,,,,,,
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.11605903,-0.5679018497467041,False,,,,,,,,,,,,,,,
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.71190506,-1.1957597732543945,False,,,,,,,,,,,,,,,
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.41301864,-0.48733794689178467,False,,,,,,,,,,,,,,,
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.08134185,-3.036881446838379,False,,,,,,,,,,,,,,,
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,2.0798092,-1.9936232566833496,False,,,,,,,,,,,,,,,
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.2838252,-0.8699973821640015,False,,,,,,,,,,,,,,,
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.36379048,0.726242184638977,True,0.5687817526523541,1.8405081194973696,0.6965039233872263,11.827311062796952,0.18222300712019202,0.08956912904977798,0.2267208844423294,0.4060155529920543,0.0,0.0,0.42337842719994867,0.2836410328501466,0.6860100045350606,0.2793657588738146,1.3327350031735992
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.3960007,-0.49183380603790283,False,,,,,,,,,,,,,,,
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.44120854,-1.1378862857818604,False,,,,,,,,,,,,,,,
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,2.0097356,-1.0695946216583252,False,,,,,,,,,,,,,,,
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.15532161,-1.09391450881958,False,,,,,,,,,,,,,,,
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.02054662,-6.622702598571777,False,,,,,,,,,,,,,,,
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.105426244,-0.29020416736602783,False,,,,,,,,,,,,,,,
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,0.80762404,0.7984690517187119,True,0.06172848122241647,0.45888596552653516,0.5312675551418325,5.332414896349814,3.132964390218258,0.047675926238298416,0.024766502901911736,0.2304515177422169,0.0,0.0,1.7524874044764037e-06,0.11859807065291297,0.10193421621004055,0.9267599530576561,1.2065622781224785
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.422613,0.1755920648574829,True,0.44861597581631046,0.6220474821777114,0.2542424539752753,16.41297781606309,0.1966041076183319,0.13963712751865387,0.3355908691883087,0.32042678651227374,0.0,0.0,0.46393246662222176,0.43827743689715926,1.4611826925056761,0.3710040412519292,3.679564244108091
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.23939703,-0.9572746753692627,False,,,,,,,,,,,,,,,
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.33666322,-0.8360698223114014,False,,,,,,,,,,,,,,,
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.4419511,0.2575919032096863,True,0.08555041254244808,0.14022171591014698,0.0924040352891688,73.0646939655149,1.0823480670154093,0.1716660112142563,0.25812992453575134,0.3982171331238366,0.0,0.0,0.447079100867226,0.5765413399631304,1.0403961582944312,0.20846581113604756,9.19161836974548
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,1.0869346,-0.22766077518463135,False,,,,,,,,,,,,,,,
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.3806165,-0.5203814506530762,False,,,,,,,,,,,,,,,
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.3956671,-1.0316884517669678,False,,,,,,,,,,,,,,,
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.2397039,-0.5778244733810425,False,,,,,,,,,,,,,,,
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,5.6723123,-2.3495032787323,False,,,,,,,,,,,,,,,
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,4.1239147,-5.4780192375183105,False,,,,,,,,,,,,,,,
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,1.64567,0.5085450708866119,True,0.24840784271039534,0.12125671175417957,0.21691678284018848,20.13749593174695,1.134969094991684,0.7067859172821045,0.289572149515152,0.2839591485302896,0.0,0.0,0.33115711616387855,2.137254402107593,0.8341021603294487,0.6938500807407892,3.4247186154836378
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.39535663,-0.6258096694946289,False,,,,,,,,,,,,,,,
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,1.5815736,-3.7360916137695312,False,,,,,,,,,,,,,,,
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.07508875,-0.1428687572479248,False,,,,,,,,,,,,,,,
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,2.0945225,-0.8109147548675537,False,,,,,,,,,,,,,,,
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.0061442717,-0.17699968814849854,False,,,,,,,,,,,,,,,
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.32060587,-0.661191463470459,False,,,,,,,,,,,,,,,
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.2532775,-0.6502190828323364,False,,,,,,,,,,,,,,,
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.24266697,-0.4148447513580322,False,,,,,,,,,,,,,,,
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,14.391722,-0.507112979888916,False,,,,,,,,,,,,,,,
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,1.8396437,0.25119370222091675,True,0.015024611566631317,0.053242492974691503,0.1372424919629011,22.872627994390328,5.168305850028991,0.08808567374944687,0.028121663257479668,0.3179426503806548,0.0,0.0,2.8414920119685705e-06,0.26756604376414256,0.07767747472650532,0.5186853110732134,4.6484314096178725
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.55894357,0.8414618074893951,True,1.73069562142688,0.9622119958298815,0.5216215769409474,12.541270601923948,0.29192291870713233,0.5271309614181519,0.8532025814056396,0.5572901430760556,0.0,0.0,0.4770966947740822,1.7797305753409025,3.307381176229181,0.17634331137240233,1.6821427703536422
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.3356063,-0.01201474666595459,False,,,,,,,,,,,,,,,
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.089390054,-0.81459641456604,False,,,,,,,,,,,,,,,
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.6371531,-0.1877152919769287,False,,,,,,,,,,,,,,,
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.5210762,-0.47223496437072754,False,,,,,,,,,,,,,,,
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,0.26414138,0.023705124855041504,True,0.03580060913250543,0.41529739810995053,0.20379409346833066,6.841550924035862,2.172804284095764,0.03548992797732353,0.025317231193184853,0.21000011236222946,0.0,0.0,0.001414639302197423,0.10619046686719545,0.08953064246552772,0.9790392642574148,1.7177180490802717
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.098016456,-2.22137451171875,False,,,,,,,,,,,,,,,
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.49320453,-0.347530722618103,False,,,,,,,,,,,,,,,
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,4.317714,-4.333064556121826,False,,,,,,,,,,,,,,,
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,2.4862826,-3.7167224884033203,False,,,,,,,,,,,,,,,
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.039198715,-0.6727595329284668,False,,,,,,,,,,,,,,,
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.55894035,0.24645870923995972,True,0.14922859851014658,0.13730714154888443,0.10182793257533115,32.68203485141755,1.384287852048874,0.2715858817100525,0.2844780683517456,0.2102309246352318,0.0,0.0,0.28257712348916963,0.8894455552104396,0.862788921800153,0.7044047535331812,7.62866367178775
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,0.8950891,-0.6136506795883179,False,,,,,,,,,,,,,,,
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.059528235,-0.6717352867126465,False,,,,,,,,,,,,,,,
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.43219903,-0.48912274837493896,False,,,,,,,,,,,,,,,
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,7.0033503,-4.586352348327637,False,,,,,,,,,,,,,,,
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.2537526,-0.05919456481933594,False,,,,,,,,,,,,,,,
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.09197596,-0.4760258197784424,False,,,,,,,,,,,,,,,
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,1.910989,-1.1132102012634277,False,,,,,,,,,,,,,,,
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,0.84779876,-0.8519515991210938,False,,,,,,,,,,,,,,,
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.3049905,-3.3705954551696777,False,,,,,,,,,,,,,,,
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.4567609,-0.2110987901687622,False,,,,,,,,,,,,,,,
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.18830709,-1.3477704524993896,False,,,,,,,,,,,,,,,
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,2.0033302,-1.7316417694091797,False,,,,,,,,,,,,,,,
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,0.2594947,-0.19610559940338135,False,,,,,,,,,,,,,,,
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.16806805,-0.22251486778259277,False,,,,,,,,,,,,,,,
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.053813696,-0.026985526084899902,False,,,,,,,,,,,,,,,
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.39110997,-0.44291555881500244,False,,,,,,,,,,,,,,,
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,1.0415012,-1.6041340827941895,False,,,,,,,,,,,,,,,
Rnf2,ENSMUSG00000026484,1,151500955,151458004,-,0.0044,3.9808483,-5.090631008148193,False,,,,,,,,,,,,,,,
1700025G04Rik,ENSMUSG00000032666,1,152090125,151852403,-,-0.0181,3.6407795,-0.21285760402679443,False,,,,,,,,,,,,,,,
Tsen15,ENSMUSG00000014980,1,152386688,152370735,-,0.0648,0.35724768,-0.4190009832382202,False,,,,,,,,,,,,,,,
Smg7,ENSMUSG00000042772,1,152902646,152836995,-,-0.0351,2.8648014,-2.439915895462036,False,,,,,,,,,,,,,,,
Lamc1,ENSMUSG00000026478,1,153332786,153218922,-,0.0098,2.8022895,-1.2003495693206787,False,,,,,,,,,,,,,,,
Dhx9,ENSMUSG00000042699,1,153487660,153455758,-,0.1253,0.48683167,0.1240127682685852,True,0.40129118281005627,0.43429041431584087,0.29000081448711384,15.938077310789433,0.4171300232410431,0.21397273242473602,0.2564820647239685,0.2232104437735203,0.0,0.0,0.2773384636219255,0.7367449964239353,1.0724823670140626,0.9462299310437633,2.760058651783326
