comparison,pathway,NES,padj,pval,leadingEdge_signal,mlog10padj,mlog10pval
10,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_up,1.765753270324103,3.878105035413223e-4,1.4287755393627662e-4,33,3.411380432574843,3.845035993513415
10,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_dn,-2.531027578057579,4.089979550102249e-4,2.871088142405972e-4,52,3.388278863459639,3.541953474458236
10,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_dn,-2.7373845694406063,4.089979550102249e-4,2.915451895043732e-4,63,3.388278863459639,3.5352941200427703
10,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_dn,-2.8067825465017675,4.089979550102249e-4,2.978850163836759e-4,51,3.388278863459639,3.5259513412480126
10,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_dn,-2.9432062869333393,4.089979550102249e-4,3.048780487804878e-4,51,3.388278863459639,3.515873843711679
10,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_dn,-2.801114150670616,4.089979550102249e-4,3.0656039239730225e-4,45,3.388278863459639,3.513483956704257
10,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_dn,-3.1549552335433186,4.089979550102249e-4,3.1486146095717883e-4,51,3.388278863459639,3.5018804937550585
10,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_up,-2.7578837710498343,4.089979550102249e-4,3.2123353678124e-4,43,3.388278863459639,3.493179120682515
10,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_up,-3.0143338642821313,4.089979550102249e-4,3.2289312237649337e-4,47,3.388278863459639,3.490941205356787
10,2016_SCIENCE_Mackay---TRM_vs_TCM-TEM,-1.6237126354741358,6.844380403458214e-4,5.763688760806917e-4,14,3.1646658608299885,3.2392994791268923
10,2016_SCIENCE_Mackay---TEM_vs_TCM-TRM,1.676830817864845,0.001158012050290809,0.0010361160449970396,39,2.9362869213101592,2.9845916008847144
10,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_dn,1.5003902999987488,0.0012617877540177977,0.0011953778722273874,31,2.899013691851817,2.9224947877013396
10,2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,-1.1009107895566197,0.26179318962824116,0.26179318962824116,15,0.5820416555138559,0.5820416555138559
2,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_dn,-2.338631378027655,3.667245705462266e-4,1.8811136192626034e-4,43,3.4356599913342922,3.7255849722706946
2,2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,-2.7301938060446784,3.667245705462266e-4,1.8882175226586103e-4,58,3.4356599913342922,3.7239479764316434
2,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_dn,-2.2984144304198257,3.667245705462266e-4,1.904036557501904e-4,51,3.4356599913342922,3.7203247174174416
2,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_dn,-1.9851718046486506,3.667245705462266e-4,1.915341888527102e-4,59,3.4356599913342922,3.7177536932107156
2,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_dn,-2.3835718058372475,3.667245705462266e-4,1.9201228878648233e-4,48,3.4356599913342922,3.7166709755601355
2,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_dn,-1.6342102342740277,3.667245705462266e-4,1.9331142470520006e-4,37,3.4356599913342922,3.7137424784090824
2,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_dn,-1.9879850065366909,3.667245705462266e-4,1.9451468585878233e-4,41,3.4356599913342922,3.711047603867034
2,2016_SCIENCE_Mackay---TRM_vs_TCM-TEM,-1.6417518365225572,3.667245705462266e-4,1.9474196689386563e-4,29,3.4356599913342922,3.710540447933297
2,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_up,2.206333047113587,3.667245705462266e-4,2.0938023450586265e-4,34,3.4356599913342922,3.6790643181213127
2,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_up,2.528205232106887,3.667245705462266e-4,2.113718030014796e-4,35,3.4356599913342922,3.674952948048565
2,2016_SCIENCE_Mackay---TEM_vs_TCM-TRM,3.03372357725786,3.667245705462266e-4,2.1231422505307856e-4,55,3.4356599913342922,3.673020907128896
2,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_dn,-2.0225726343439954,5.994069026436998e-4,3.785727806170736e-4,50,3.222278260117754,3.421850615022958
2,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_up,-1.5360475798690187,0.001976960237829803,0.001352657004830918,30,2.7040020654687065,2.8688123141146984
2,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_up,1.5614710513611394,0.002,0.0014736842105263158,12,2.6989700043360187,2.83159556961061
2,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_up,1.6530213128903566,0.0034557537600559637,0.002728226652675761,24,2.4614572107703605,2.5641195526675085
2,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_dn,-1.5491560700788776,0.02614555890101618,0.02201731275875047,50,1.582602070031193,1.657235688328097
2,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_up,-1.3571345588019619,0.03357646158348529,0.030042097206276312,32,1.473965073407518,1.522269752982073
2,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_up,1.315393225181469,0.03629864041256446,0.03438818565400844,16,1.4401096414206045,1.4635907372701271
2,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_up,-1.1052787825833692,0.23476254566429533,0.23476254566429533,26,0.6293711898299497,0.6293711898299497
3,2016_SCIENCE_Mackay---TRM_vs_TCM-TEM,-1.658994691038539,5.772794944246954e-4,1.4382281029771322e-4,26,3.2386138688245403,3.8421722293856155
3,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_up,-2.793155304805631,5.772794944246954e-4,1.7170329670329672e-4,60,3.2386138688245403,3.7652213663049805
3,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_up,-2.793083199298205,5.772794944246954e-4,1.7265193370165745e-4,55,3.2386138688245403,3.7628285531890904
3,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_dn,-1.929817271146678,5.772794944246954e-4,1.762114537444934e-4,63,3.2386138688245403,3.7539658658651605
3,2016_SCIENCE_Mackay---TEM_vs_TCM-TRM,-2.3558853044727583,5.772794944246954e-4,1.7624250969333803e-4,48,3.2386138688245403,3.7538893314598334
3,2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,2.579098911390899,5.772794944246954e-4,2.3557126030624264e-4,62,3.2386138688245403,3.6278776945799716
3,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_up,1.8138390549446473,5.772794944246954e-4,2.49003984063745e-4,23,3.2386138688245403,3.603793704136963
3,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_dn,2.523504766032127,5.772794944246954e-4,2.679528403001072e-4,25,3.2386138688245403,3.571941635074462
3,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_dn,2.3451512503705,5.772794944246954e-4,2.7344818156959256e-4,22,3.2386138688245403,3.5631249603380444
3,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_dn,-1.8924017040567096,6.684256816182938e-4,3.5180299032541777e-4,49,3.1749468724069434,3.4537004733597723
3,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_dn,1.5874365823069445,0.009578700675822978,0.005909090909090909,11,2.018693397768083,2.2284793285153697
3,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_up,-1.4125397210486454,0.009578700675822978,0.00604970568999346,26,2.018693397768083,2.2182657526732874
3,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_up,1.4661637421882288,0.011429430784269494,0.007820136852394917,23,1.9419753980742245,2.1067856467202164
3,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_dn,-1.6254149872587489,0.015276935649698151,0.011256689426093374,43,1.815963750727033,1.9485893160016239
3,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_dn,-1.4337240823462312,0.06256296842363926,0.049391817176557315,54,1.2036826534996408,1.3063449953967885
3,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_up,1.1877360580692022,0.11234771902540176,0.09460860549507517,15,0.9494357405544869,1.024069358851391
3,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_up,1.1603851226119486,0.14065033189562878,0.12584503380135206,16,0.8518592386834936,0.9001639182580485
3,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_dn,-1.057858131900118,0.37670032463006115,0.3568739917547948,40,0.42400400553343676,0.4474851013829596
3,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_up,-1.016524398897684,0.4109018169694949,0.4109018169694949,23,0.3862619383242062,0.3862619383242062
4,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_up,-1.749178899211154,3.365095108214375e-4,1.7717930545712261e-4,34,3.4730026567330277,3.7515870050823104
4,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_up,-1.9552777050559549,3.365095108214375e-4,1.795009872554299e-4,34,3.4730026567330277,3.745933158459443
4,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_up,-2.145046344246976,3.365095108214375e-4,1.7988846914912754e-4,37,3.4730026567330277,3.74499667403856
4,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_up,-1.9235417281281253,3.365095108214375e-4,1.8070112034694616e-4,29,3.4730026567330277,3.7430391548049333
4,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_up,-1.8021475677585188,3.365095108214375e-4,1.8096272167933406e-4,33,3.4730026567330277,3.7424108805804925
4,2016_SCIENCE_Mackay---TRM_vs_TCM-TEM,1.6424801250672858,3.365095108214375e-4,2.1891418563922942e-4,14,3.4730026567330277,3.6597260952377915
4,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_up,2.934456633370946,3.365095108214375e-4,2.243661655822302e-4,44,3.4730026567330277,3.649042634086176
4,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_dn,2.6947318090283003,3.365095108214375e-4,2.2609088853719196e-4,39,3.4730026567330277,3.6457169393696036
4,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_up,2.8551595679956687,3.365095108214375e-4,2.2675736961451248e-4,44,3.4730026567330277,3.6444385894678386
4,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_dn,2.6422619538840424,3.365095108214375e-4,0.00022747952684258417,43,3.4730026567330277,3.643057683751453
4,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_dn,2.347291354169231,3.365095108214375e-4,0.00023110700254217703,30,3.4730026567330277,3.6361868951987244
4,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_dn,2.481253190542778,3.365095108214375e-4,2.3590469450342062e-4,43,3.4730026567330277,3.627263416568221
4,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_dn,2.342339598022854,3.365095108214375e-4,2.4313153415998054e-4,41,3.4730026567330277,3.614158709509175
4,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_dn,2.3895068444141785,3.365095108214375e-4,2.479543763947434e-4,48,3.4730026567330277,3.605628222007619
4,2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,-1.6625149173450842,0.0011132595066502607,8.788890841975743e-4,34,2.953403587534605,3.0560659294317527
4,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_up,-1.5798564903227783,0.0012914627514953778,0.001087547580206634,26,2.888918115277192,2.9635517335740964
4,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_dn,-1.3830115618636418,0.006316692584052765,0.005651777575205105,32,2.199510258501902,2.2478149380764574
4,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_dn,-1.3850526843502815,0.0071165370910268875,0.00674198250728863,31,2.1477312827821775,2.1712123786317004
4,2016_SCIENCE_Mackay---TEM_vs_TCM-TRM,-1.0253443242277611,0.411502849002849,0.411502849002849,26,0.38562715364263955,0.38562715364263955
5,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_dn,-1.6938046000388451,4.3367114032685105e-4,1.4708045300779526e-4,35,3.362839478044523,3.832445041174111
5,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_dn,-1.754828113211439,4.3367114032685105e-4,1.489203276247208e-4,37,3.362839478044523,3.8270460170047342
5,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_up,-1.6404643456406804,4.3367114032685105e-4,1.5151515151515152e-4,26,3.362839478044523,3.8195439355418688
5,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_up,-1.9192477399028949,4.3367114032685105e-4,1.5234613040828764e-4,34,3.362839478044523,3.8171685723810556
5,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_up,-1.6806913478945569,4.3367114032685105e-4,1.558117793705204e-4,36,3.362839478044523,3.8073997127594854
5,2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,-2.0501823584708823,4.3367114032685105e-4,1.5765410688948448e-4,37,3.362839478044523,3.802294711397464
5,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_dn,2.1087646948092256,4.3367114032685105e-4,2.6441036488630354e-4,34,3.362839478044523,3.577721524509021
5,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_dn,2.281907761919961,4.3367114032685105e-4,2.6483050847457627e-4,49,3.362839478044523,3.5770319856260313
5,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_dn,2.081500709631533,4.3367114032685105e-4,2.6609898882384245e-4,34,3.362839478044523,3.5749567757645067
5,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_dn,2.1931049339926894,4.3367114032685105e-4,2.6752273943285177e-4,40,3.362839478044523,3.572639297042813
5,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_up,3.180324223416092,4.3367114032685105e-4,2.73000273000273e-4,57,3.362839478044523,3.5638369186645447
5,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_up,3.0858396065870215,4.3367114032685105e-4,2.738975623116954e-4,56,3.362839478044523,3.5624118329497274
5,2016_SCIENCE_Mackay---TRM_vs_TCM-TEM,1.6151871179623147,5.550848695550556e-4,3.7979491074819596e-4,14,3.255640610460076,3.4204508591060683
5,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_up,-1.6629554247299596,6.285008600538085e-4,4.631058968817536e-4,29,3.201694123679905,3.3343196889544955
5,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_dn,1.831788794431052,0.001021505376344086,8.064516129032258e-4,26,2.990759343265087,3.093421685162235
5,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_dn,1.753077505939652,0.0018725361366622863,0.0015768725361366622,35,2.727569792426044,2.802203410722948
5,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_up,-1.502943654282459,0.0030467434588556004,0.0027260336210813267,31,2.5161641125951495,2.5644687921697042
5,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_up,-1.4581202044312502,0.0041170783745041175,0.0039003900390039005,30,2.3854108655041704,2.408891961353693
5,2016_SCIENCE_Mackay---TEM_vs_TCM-TRM,0.963364593631219,0.5327077747989276,0.5327077747989276,15,0.2735109646988724,0.2735109646988724
6,2016_SCIENCE_Mackay---TRM_vs_TCM-TEM,-1.4359310858416696,4.2826552462526765e-4,1e-4,23,3.368286884902131,4
6,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_up,-2.1566208070481663,4.2826552462526765e-4,1.0570824524312896e-4,45,3.368286884902131,3.975891136401793
6,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_up,-2.2376614898336964,4.2826552462526765e-4,1.0702054794520547e-4,48,3.368286884902131,3.9705328297683242
6,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_dn,-1.899085326554075,4.2826552462526765e-4,1.1123470522803115e-4,40,3.368286884902131,3.9537596917332287
6,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_dn,-2.1736692763515015,4.2826552462526765e-4,1.1270145384875464e-4,53,3.368286884902131,3.948070481518941
6,2016_SCIENCE_Mackay---TEM_vs_TCM-TRM,-1.6568213936295204,0.0020895194105355766,6.598482349059716e-4,30,2.6799535901344558,3.1805559407036412
6,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_dn,1.838039481092592,0.0024742805052741243,9.115770282588879e-4,30,2.606551066636139,3.0402066275747113
6,2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,2.3025421163105664,0.0026836158192090395,0.0011299435028248588,39,2.57127965673694,2.9469432706978256
6,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_up,1.3830369466205854,0.010052910052910055,0.004761904761904762,33,1.997708203220415,2.322219294733919
6,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_dn,-1.6001992247297905,0.012459016393442622,0.006557377049180328,34,1.9045162427299758,2.1832698436828046
6,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_dn,2.222284038713639,0.025780189959294438,0.014925373134328358,42,1.5887138869062225,1.8260748027008264
6,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_dn,2.146469503135762,0.03166666666666666,0.02,42,1.4993976494308148,1.6989700043360187
6,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_dn,1.4055259305869274,0.09725326220171582,0.06654170571696345,37,1.0120958220594023,1.1769060707053947
6,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_dn,-1.3279428024841955,0.12125345187579982,0.08934464875058934,31,0.9163058889378798,1.0489314542124708
6,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_up,0.9519988017271285,0.7909994943536154,0.6714285714285714,26,0.10182379412495912,0.1730001820785394
6,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_up,0.9326996071065479,0.7909994943536154,0.6854368932038835,30,0.10182379412495912,0.16403252365336846
6,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_up,0.9257137583914675,0.7909994943536154,0.7077363896848138,28,0.10182379412495912,0.15012847369951415
6,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_up,-0.8147687939543039,0.915560309214175,0.8673729245186921,16,0.03831304284644089,0.061794138695963785
6,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_up,-0.6051351779966375,0.9933180204635623,0.9933180204635623,15,0.0029116856227059864,0.0029116856227059864
7,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_up,2.0170245303897003,9.429280397022332e-4,1.1941724385001195e-4,25,3.0255214495242995,3.922932956555212
7,2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,2.106595234320698,9.429280397022332e-4,1.3137151865475564e-4,33,3.0255214495242995,3.881498779614983
7,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_up,1.6916270265926319,9.429280397022332e-4,2.4685262898049864e-4,17,3.0255214495242995,3.607562243183588
7,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_dn,-2.0789584521832136,9.429280397022332e-4,3.0553009471432935e-4,50,3.0255214495242995,3.5149460053080044
7,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_dn,-1.8372284317387058,9.429280397022332e-4,3.508771929824561e-4,38,3.0255214495242995,3.45484486000851
7,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_dn,-2.748116901643718,9.429280397022332e-4,3.853564547206166e-4,64,3.0255214495242995,3.414137362184477
7,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_dn,-2.5032273816238884,9.429280397022332e-4,4.1017227235438887e-4,48,3.0255214495242995,3.387033701282363
7,2016_SCIENCE_Mackay---TEM_vs_TCM-TRM,-2.421138923272566,9.429280397022332e-4,4.1841004184100416e-4,43,3.0255214495242995,3.3783979009481375
7,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_up,-2.294377501729688,9.429280397022332e-4,4.664179104477612e-4,45,3.0255214495242995,3.3312247810207323
7,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_up,-2.225286633295544,9.429280397022332e-4,4.962779156327543e-4,43,3.0255214495242995,3.3042750504771283
